USGS_id,Link_id,lat,lon,area,OBJECTID
"06036940","3061578",44.783184,-110.681503,1.05,"2"
"06023800","4230204",45.35569,-113.451065,117,"2"
"06430800","5481927",44.328823,-103.883965,3.72,"2"
"06090300","12435265",47.565506,-111.068428,22881,"2"
"06436165","5458394",44.364788,-103.778679,4.82,"2"
"06178000","12515978",48.982506,-105.686501,358,"2"
"06463670","16039508",42.73222,-99.412735,-999,"2"
"06408700","17532989",44.130341,-103.863762,7.84,"2"
"06311000","5348813",44.027325,-107.080566,24.5,"2"
"06429997","5478985",44.57336,-104.069954,-999,"2"
"06289600","12771595",44.983612,-107.486115,15.4,"2"
"06036805","3061736",44.46817,-110.840569,39.4,"2"
"06437020","5458116",44.342865,-103.614021,15.7,"2"
"06169500","12289022",48.969643,-106.839973,322,"2"
"06404998","14396556",43.766819,-103.355309,26.8,"2"
"06187915","2962790",45.003799,-110.02475,30.9,"2"
"06023500","4230526",45.245239,-113.460304,36.3,"2"
"06429500","5481043",44.149937,-104.085136,22.4,"2"
"06392900","9385393",44.073673,-104.046593,10.2,"2"
"06289820","12771573",44.989891,-107.422569,21.7,"2"
"06424000","14552381",44.295769,-103.586494,21.5,"2"
"06349600","14681826",46.802811,-100.733742,31.2,"2"
"06404000","14396112",43.875298,-103.338158,58.5,"2"
"06402430","14396988",43.581551,-103.473198,45.6,"2"
"06448000","20179865",43.087006,-101.60347,57,"2"
"06062500","3021776",46.518757,-112.258476,33,"2"
"06309200","5351095",43.580585,-107.13353,45.2,"2"
"06430850","5481901",44.352345,-103.938896,27.8,"2"
"06430770","5481961",44.300777,-103.869003,64.8,"2"
"06409000","17533503",44.012512,-103.826096,79.1,"2"
"06191000","2965566",44.979427,-110.684868,198,"2"
"06422500","14553227",44.141121,-103.447006,94.2,"2"
"06339960","16247013",47.307316,-102.085526,-999,"2"
"06211500","4263450",45.414158,-109.235825,49.2,"2"
"06320500","5379554",44.469559,-107.032738,33.6,"2"
"06436180","5457710",44.456535,-103.619934,56.5,"2"
"06037100","3060622",44.651253,-110.822937,125,"2"
"05014300","9305916",48.795551,-113.67363,15.8,"2"
"06133500","12345857",48.971649,-113.054283,60.8,"2"
"06036905","3061602",44.606815,-110.846062,261,"2"
"06311400","5351469",43.908485,-106.890762,100,"2"
"06204050","7186866",45.23843,-109.738716,53.1,"2"
"06426160","10902267",44.268581,-105.438774,14.5,"2"
"06102500","12744853",47.884205,-112.591583,110,"2"
"06410000","17533403",44.031235,-103.783958,92.2,"2"
"06430532","5478981",44.568142,-104.00592,40.7,"2"
"06332523","21538554",47.941689,-102.229607,360,"2"
"06332515","21539242",47.78442,-102.775177,74,"2"
"05014500","9305892",48.799065,-113.655624,31.2,"2"
"06320000","5380046",44.455074,-106.874512,60,"2"
"06006000","4172734",44.618664,-111.644501,37.3,"2"
"06142400","12323087",48.569641,-109.39193,135,"2"
"06233000","12882798",42.716141,-108.643288,125,"2"
"06024020","4231158",45.418552,-113.450363,381,"2"
"06436190","5454018",44.551144,-103.551514,77.3,"2"
"06090650","12435001",47.71101,-111.429977,66.1,"2"
"06289000","12771343",45.008266,-107.614861,182,"2"
"06278300","12804142",44.504177,-107.396347,23.1,"2"
"06342450","14523345",46.915424,-100.815445,108,"2"
"06204070","7186434",45.25351,-109.702896,66.8,"2"
"06406000","14396284",43.828167,-103.19175,169,"2"
"06463500","16039510",42.688663,-99.685081,458,"2"
"06050000","3853413",45.546837,-111.046181,48.5,"2"
"06298000","5336835",44.845512,-107.332008,206,"2"
"06323000","5378020",44.543396,-106.830711,118,"2"
"06318500","5380868",44.331642,-106.785103,120,"2"
"06479215","9370700",45.185722,-97.186089,68.3,"2"
"06295113","13238607",45.357151,-106.989532,124,"2"
"06480650","7218820",44.069405,-96.48069,101,"2"
"06131200","12355773",47.540226,-106.156929,110,"2"
"06078500","12395494",47.649277,-112.877014,259,"2"
"06403300","14396660",43.717167,-103.367867,105,"2"
"06402500","14400096",43.450253,-103.296196,127,"2"
"06332770","21539336",47.738686,-102.09626,220,"2"
"06048650","3852267",45.724457,-111.060295,226,"2"
"06471800","11473702",45.511093,-98.566147,173,"2"
"06425100","14552525",44.23914,-103.143272,211,"2"
"06344600","16233369",47.025143,-103.038765,152,"2"
"06209500","4264796",45.085613,-109.331886,105,"2"
"06436198","5454566",44.620777,-103.472488,102,"2"
"06111800","12377951",47.094109,-109.462433,191,"2"
"06154400","12532944",48.226212,-108.730095,227,"2"
"06218500","12898110",43.578197,-109.752388,232,"2"
"06221400","12899984",43.344463,-109.412086,88.2,"2"
"06407500","14395792",43.969105,-103.378479,163,"2"
"06063000","3021550",46.613903,-112.076843,98.7,"2"
"06151500","12472144",48.680218,-109.247459,1631,"2"
"06354480","14668901",46.113567,-99.839417,106,"2"
"06061500","3024246",46.520363,-111.946571,192,"2"
"06452320","11550704",43.327271,-98.972588,747,"2"
"06342260","14519511",47.054367,-101.191963,146,"2"
"06471200","11446137",45.935925,-98.454033,766,"2"
"06110020","12379043",46.912415,-110.196533,319,"2"
"06410500","17533119",44.084606,-103.575859,293,"2"
"06211000","4265440",45.438469,-109.254173,142,"2"
"06481480","7222416",43.863701,-96.853477,262,"2"
"06093200","12538720",48.366138,-112.812584,153,"2"
"06477500","12664828",43.773979,-98.261147,588,"2"
"06431500","5481765",44.485939,-103.863121,165,"2"
"06306250","5337699",44.978558,-106.838341,358,"2"
"06037500","3059764",44.660618,-111.07032,435,"2"
"06177500","12526443",47.413441,-105.583092,551,"2"
"06402000","14401052",43.426971,-103.472397,136,"2"
"06479438","9370962",45.012325,-97.167801,525,"2"
"06090500","12493987",47.224026,-110.935905,355,"2"
"06348500","16224753",46.845978,-101.238708,157,"2"
"06392950","9387457",43.860634,-104.105515,110,"2"
"06471500","11446173",45.573723,-98.438148,1505,"2"
"06118500","12619204",46.454628,-110.386803,268,"2"
"06470800","11468868",46.236248,-98.076836,357,"2"
"06339100","16247217",47.233776,-102.778458,205,"2"
"06429905","5479125",44.524479,-104.085922,274,"2"
"06188000","2965578",44.923481,-110.37365,668,"2"
"06307600","5334729",45.302567,-106.503212,467,"2"
"06426130","10902309",44.262325,-105.43998,63.4,"2"
"06278500","12804114",44.565754,-107.710831,145,"2"
"06343000","16235445",46.864155,-102.951241,311,"2"
"06035000","4319088",45.723,-111.740921,85.9,"2"
"06335750","14569114",46.573101,-103.556252,250,"2"
"06411500","17533145",44.076168,-103.467682,321,"2"
"06224000","12900462",43.175323,-109.206024,187,"2"
"06299980","5335435",44.899475,-107.023285,478,"2"
"06430500","5479389",44.572803,-104.052452,479,"2"
"06479500","9372356",44.939262,-97.143051,806,"2"
"06466400","11760272",42.616695,-97.877403,-999,"2"
"06091700","12538518",48.424191,-112.949699,250,"2"
"06183450","3097061",48.688927,-104.508308,955,"2"
"06469400","11500082",47.160603,-98.967506,700,"2"
"06347000","16224323",46.548965,-101.644104,221,"2"
"06119600","12619198",46.477501,-110.253319,537,"2"
"06478690","16014114",43.424187,-97.2118,378,"2"
"06033000","4331165",46.205029,-112.087761,381,"2"
"06088500","12397372",47.560364,-111.541878,256,"2"
"06354882","14490772",45.717087,-100.553017,355,"2"
"06412500","17533253",44.052742,-103.312775,374,"2"
"06228350","12889559",42.968796,-109.037056,90.3,"2"
"06440200","16131765",43.965096,-101.771202,257,"2"
"06412810","17533823",44.058769,-103.296982,-999,"2"
"06449000","20180463",43.153866,-101.481117,121,"2"
"06481500","7223720",43.531147,-96.78611,620,"2"
"06400875","9556391",43.185616,-103.228371,188,"2"
"06478522","11759050",42.768433,-97.168442,460,"2"
"06225000","12900374",43.237583,-109.021584,213,"2"
"06406500","14398608",43.725998,-102.915825,284,"2"
"06317020","9587578",44.622738,-106.024902,250,"2"
"06340000","16249787",47.292225,-101.938278,549,"2"
"06447500","20179529",43.170471,-101.633514,313,"2"
"06465700","11645915",42.656261,-98.042244,-999,"2"
"05017500","9306656",48.844494,-113.417984,275,"2"
"06332000","21533074",48.38184,-102.767006,780,"2"
"06352000","21860180",46.154743,-102.468155,553,"2"
"06019500","240680",45.191738,-112.143837,534,"2"
"06347500","16224859",46.690929,-101.461487,456,"2"
"06253000","12871001",43.204567,-108.245674,418,"2"
"06447230","16072528",43.755932,-101.223633,273,"2"
"06479525","9372528",44.728493,-97.042725,1096,"2"
"06425720","10906949",43.985161,-105.393906,495,"2"
"06445685","16099125",43.015476,-102.838615,1367,"2"
"06414000","17533719",44.086014,-103.234947,413,"2"
"06305700","5337993",44.885708,-106.988029,413,"2"
"06336600","13466672",47.169006,-103.985664,616,"2"
"06453600","11673186",42.810875,-98.176254,812,"2"
"06307740","12754833",45.585785,-106.255081,710,"2"
"06350000","16213178",46.427456,-102.554131,580,"2"
"06020600","240642",45.24408,-112.109482,595,"2"
"06468170","12570210",47.557247,-98.858566,1060,"2"
"06024450","4223684",45.617279,-113.457626,586,"2"
"06466500","11761348",42.761009,-97.939819,440,"2"
"06295220","13236539",45.68153,-106.694931,645,"2"
"06071300","3018600",47.003979,-112.062943,391,"2"
"06079000","12395028",47.627819,-112.862259,251,"2"
"06449100","20180511",43.090237,-101.170807,607,"2"
"06166000","12297370",48.376949,-107.564011,1199,"2"
"06108000","12745871",47.932022,-111.56115,1238,"2"
"06418900","17533381",44.024349,-103.094322,456,"2"
"06433000","5479727",44.667004,-103.838997,927,"2"
"06446700","16074256",43.541489,-101.803688,423,"2"
"06185110","3102237",48.170124,-104.62603,2717,"2"
"06220800","12900872",43.440868,-109.452797,1073,"2"
"06120500","12619810",46.427715,-109.828011,1108,"2"
"06216900","12913595",45.819248,-108.289886,574,"2"
"06339500","16247437",47.155067,-102.062408,1230,"2"
"06483290","7242391",43.42054,-96.164131,853,"2"
"06167500","12296610",48.4291,-107.185623,1804.89,"2"
"06279940","12794905",44.469387,-109.429909,699,"2"
"06076690","12419295",46.799431,-111.177132,845,"2"
"06280300","12788124",44.207657,-109.554947,297,"2"
"06446000","16099571",43.250156,-102.825851,2156,"2"
"06195600","4064058",45.739899,-110.481506,846,"2"
"06468250","12576056",47.402985,-98.797127,1200,"2"
"06294000","12770015",45.729469,-107.54715,1294,"2"
"06464100","11653122",43.131653,-100.113747,535,"2"
"06200000","4366570",45.836708,-109.935463,525,"2"
"06077200","12419159",46.831856,-111.198227,1087,"2"
"06349500","14682302",46.800892,-100.653008,1680,"2"
"06205000","7184606",45.554104,-109.384247,976,"2"
"06139500","12319297",48.549885,-109.818336,1787,"2"
"06482610","7223370",43.621597,-96.567078,482,"2"
"06080900","12395582",47.616566,-112.680862,610,"2"
"06130000","12599885",46.928394,-107.930687,1855,"2"
"06023000","239166",45.511269,-112.336617,970,"2"
"06135000","12340828",48.986706,-110.428986,2452,"2"
"06123030","12620110",46.321968,-109.464661,1518,"2"
"06479770","9375808",44.467651,-96.886337,2396,"2"
"06306300","5334435",45.012295,-106.832481,1451,"2"
"06345500","16236093",46.741287,-102.301781,1240,"2"
"06324970","9572887",44.929443,-105.353149,1237,"2"
"06313500","9594048",43.691525,-106.316071,3090,"2"
"06082200","12395664",47.545425,-112.34288,814,"2"
"06331000","14586327",48.274551,-103.567993,875,"2"
"06038500","3057956",44.869946,-111.340874,931,"2"
"06043500","3855315",45.498459,-111.270706,819,"2"
"06099000","12657047",48.611107,-112.340363,1032,"2"
"06356500","16188366",45.650482,-102.640625,1306,"2"
"06464500","11654348",43.023037,-99.775841,1129,"2"
"06483500","7242913",43.205196,-96.322784,1592,"2"
"06308400","12752129",46.221645,-105.696426,696,"2"
"06024540","4224658",45.812645,-113.303215,1275,"2"
"06340010","16248877",47.253971,-101.793297,1880,"2"
"06449500","20182043",43.332672,-100.890099,1033,"2"
"06186500","2965742",44.585949,-110.374603,995,"2"
"06324000","5377442",44.871555,-106.070648,1110,"2"
"06235500","12890553",42.998947,-108.368973,1904,"2"
"06478600","16014062",43.455509,-97.119545,924,"2"
"06085800","12397906",47.502605,-111.924889,1296,"2"
"06225500","12901126",43.241631,-109.008789,1891,"2"
"06425500","14555623",44.246883,-102.489426,548,"2"
"06426500","10904719",44.324783,-104.955093,1690,"2"
"06345780","16236583",46.654964,-102.075073,1530,"2"
"06421500","17534793",43.943554,-102.85907,603,"2"
"06307500","5334799",45.143425,-106.770088,1783,"2"
"06207500","4265860",45.010487,-109.074272,1152,"2"
"06480000","9376712",44.182091,-96.744377,3338,"2"
"06340500","16249791",47.286026,-101.629707,2240,"2"
"06355500","21851961",45.799892,-102.365356,1200,"2"
"06400000","5438910",43.238056,-103.58709,959,"2"
"06276500","12816853",44.152321,-108.876762,681,"2"
"06024580","4224646",45.853546,-113.081589,1604,"2"
"06354580","14665387",46.271992,-100.272896,765,"2"
"06181000","12517334",48.165642,-105.174461,3170,"2"
"06340590","16248681",47.347229,-101.409691,-999,"2"
"06470000","11463132",46.891659,-98.683243,2820,"2"
"06227600","12902084",43.136425,-108.702385,2194,"2"
"06073500","12439987",47.198589,-112.094826,322,"2"
"06295900","13235029",46.19265,-106.496857,1282,"2"
"06125600","12621638",46.287189,-108.941437,2691,"2"
"06108800","12746007",47.932785,-110.513451,2027,"2"
"06114700","12375905",47.668144,-109.652512,2747,"2"
"06099500","12644287",48.426033,-111.908104,2716,"2"
"06077500","12416463",47.187866,-111.38221,1588,"2"
"06334500","9792506",45.543159,-103.967468,1974,"2"
"06281000","12788684",44.432961,-109.253105,585,"2"
"06351200","16214760",46.126465,-101.332756,1640,"2"
"06386500","9554185",43.423088,-104.125496,5323,"2"
"06450500","20177973",43.601254,-100.744576,1549,"2"
"06470500","11468954",46.403515,-98.32283,4390,"2"
"06282000","4425861",44.520092,-109.095306,1538,"2"
"06126500","12606701",46.432819,-108.559753,3998,"2"
"06353000","21861216",46.091183,-101.328339,1750,"2"
"06089000","12397894",47.525291,-111.493286,1774,"2"
"06038800","3059646",44.887711,-111.577972,1092,"2"
"06479010","16016298",42.818062,-96.920937,2254,"2"
"06101500","12644047",48.288498,-111.058609,4944,"2"
"06228000","12902364",43.006363,-108.367798,2309,"2"
"06428200","10900089",44.792366,-104.482094,2948,"2"
"06470878","11473846",45.924938,-98.182106,5480,"2"
"06208500","4268026",45.456791,-108.840218,2034,"2"
"06446500","16074906",43.700439,-101.938919,4101,"2"
"06012500","4169038",44.655479,-112.371895,566,"2"
"06191500","4369760",45.119465,-110.798172,2616,"2"
"06307616","12756851",45.415115,-106.459572,2633,"2"
"06359500","11252528",45.197666,-102.157074,2592,"2"
"06481000","7222688",43.787823,-96.743637,3927,"2"
"06395000","9555429",43.306927,-103.824188,7171,"2"
"06471000","11473636",45.623577,-98.32634,5691,"2"
"06127500","12603855",46.51524,-108.114532,4534,"2"
"06354000","16203752",46.380455,-100.931061,4100,"2"
"06348300","16223819",46.70417,-101.214264,2930,"2"
"06441500","16128803",44.331676,-100.386612,3147,"2"
"06472000","11479108",45.210911,-98.401474,8780,"2"
"06447000","16074848",43.752209,-101.524193,4960,"2"
"06482000","7224014",43.506176,-96.732521,4642,"2"
"06428500","5450580",44.755905,-104.058708,3232,"2"
"06140500","12323071",48.55986,-109.683548,5655,"2"
"06025250","4226632",45.700523,-112.736542,2199,"2"
"06482020","7223612",43.571114,-96.705437,4662,"2"
"06349000","16225429",46.836319,-100.962814,3310,"2"
"06436000","5454530",44.69503,-103.747978,4500,"2"
"06473000","12694924",44.996956,-98.479996,9712,"2"
"06285100","940080052",44.839264,-108.432518,2350,"2"
"06475000","12695090",44.907314,-98.457268,13886,"2"
"06040000","3056360",45.226894,-111.751488,1665,"2"
"06154100","12327527",48.491688,-108.732315,9652,"2"
"06335500","14571638",46.306759,-103.921753,4640,"2"
"06401500","9555125",43.345074,-103.438042,9097,"2"
"06155030","12327243",48.406639,-108.298515,11134,"2"
"06307830","12753749",45.846001,-106.220299,3879,"2"
"06130500","12723432",46.989895,-107.888596,7784,"2"
"06357800","21834041",45.65728,-100.815681,5316,"2"
"06437000","5454116",44.520672,-103.136429,5798,"2"
"06155500","12328223",48.350571,-107.906059,11654,"2"
"06016000","4216412",45.116936,-112.748795,2730,"2"
"06483950","7226214",43.062393,-96.476883,7566,"2"
"06259000","12870023",43.421925,-108.179482,7701,"2"
"06447450","16076140",43.717949,-100.708954,6209,"2"
"06485500","7226820",42.82822,-96.563766,7879,"2"
"06017000","4215456",45.227646,-112.648026,2892,"2"
"06164510","12306001",48.508835,-107.205597,17691,"2"
"06485910","7226762",42.609142,-96.528183,8400,"2"
"06025500","4228286",45.525932,-112.701317,2472,"2"
"06485950","7226854",42.556911,-96.48381,8430,"2"
"06102050","12646291",47.946152,-110.582352,7027,"2"
"06192500","4366016",45.595005,-110.567261,3551,"2"
"06317000","9587546",44.650284,-106.129974,6050,"2"
"06172310","12307723",48.309093,-106.799797,21341,"2"
"06018500","4215022",45.381413,-112.456871,3618,"2"
"06402600","14397246",43.505634,-103.069267,9792,"2"
"06360500","11258604",45.260666,-100.858894,4889,"2"
"06174500","12308335",48.128128,-106.402573,22452,"2"
"06403700","14399328",43.672623,-102.892052,10259,"2"
"06026210","4231932",45.441471,-112.550034,2668,"2"
"06452000","11547654",43.752625,-99.524246,9915,"2"
"06324500","5387929",45.065708,-105.869888,8029,"2"
"06438000","5460336",44.369877,-102.570137,7004,"2"
"06041000","3054074",45.483627,-111.63118,2150.4,"2"
"06336000","14567692",46.926456,-103.534325,6190,"2"
"06308500","12751711",46.394924,-105.847153,5404,"2"
"06476000","12699860",44.358112,-98.194328,15846,"2"
"06023100","4213042",45.545052,-112.333481,-999,"2"
"06026420","4228060",45.550095,-112.360306,2790.7,"2"
"06408650","14399470",43.895454,-102.648033,11208,"2"
"06477000","12664516",43.96143,-98.055969,17613,"2"
"06026500","4316948",45.609741,-112.329361,7616,"2"
"06423500","14555097",44.087128,-102.400696,12679,"2"
"06478000","12667026",43.666862,-97.929962,19088,"2"
"06052500","3850885",45.885414,-111.439003,1789,"2"
"06268600","12840618",44.030712,-107.964561,10810,"2"
"06027600","4315464",45.74818,-112.189194,7759,"2"
"06478500","12668946",43.191532,-97.63887,20672,"2"
"06274300","24660034",44.416653,-108.029007,13223,"2"
"06478513","12669690",42.995968,-97.369934,20962,"2"
"06461500","16031404",42.903091,-100.365669,7150,"2"
"06438500","14376509",44.531399,-101.93248,21351,"2"
"06337000","14469195",47.597782,-103.26635,8310,"2"
"06326500","9826284",46.434528,-105.315796,13060,"2"
"06214500","4342992",45.799603,-108.468384,11807,"2"
"06279500","12802828",44.759991,-108.181717,15762,"2"
"06036650","4320140",45.897556,-111.595238,9558,"2"
"06287000","12781155",45.320789,-107.904358,19672,"2"
"06287800","12781087",45.459839,-107.749115,19900,"2"
"06054500","3030030",46.146774,-111.420982,14641,"2"
"06288400","12778579",45.643082,-107.655273,20610,"2"
"06065500","3024846",46.765556,-111.888885,16669,"2"
"06294500","12775637",46.124649,-107.470711,22419,"2"
"06066500","3021998",46.992832,-112.008766,16924,"2"
"06074000","12443973",47.270901,-111.695412,18173,"2"
"06078200","12443901",47.434647,-111.396828,20605,"2"
"06295000","13260207",46.278378,-106.675331,40152,"2"
"06463720","16035106",42.779572,-99.339005,9810,"2"
"06090800","12436757",47.825222,-110.64637,24297,"2"
"06309000","13261505",46.42522,-105.851646,48287.7,"2"
"06109500","12735448",48.017963,-110.282387,34000,"2"
"06327500","21876099",47.109783,-104.718956,66731,"2"
"06115200","12352441",47.630905,-108.685478,40649,"2"
"06329500","21871785",47.679775,-104.149734,69099,"2"
"06465500","11645823",42.744907,-98.234245,11580,"2"
"06177000","12463734",48.0793,-105.521973,80650,"2"
"06185500","3012079",48.122078,-104.481804,89858,"2"
"06342500","14523623",46.813133,-100.823578,186400,"2"
"06711570","189855",39.668831,-104.958572,1.96,"2"
"06711515","189861",39.593407,-104.905373,1.42,"2"
"06730160","2889178",40.059566,-105.343567,1.8,"2"
"06935980","6010012",38.75721,-90.429237,3.74,"2"
"06917630","7367067",37.51701,-94.555092,3.38,"2"
"06599900","17243674",42.726761,-96.340034,14.8,"2"
"06711618","188107",39.709045,-105.0495,5.55,"2"
"06711575","189899",39.67136,-104.979805,3.98,"2"
"06714800","2885578",39.662647,-105.740456,12,"2"
"06746095","2900149",40.541206,-105.880829,3.14,"2"
"06486000","17244390",42.489403,-96.428032,314600,"2"
"06803502","17405601",40.830772,-96.647903,-999,"2"
"06709740","188283",39.59185,-105.008293,2.45,"2"
"06893830","4390805",39.037956,-94.358017,5.14,"2"
"06935850","6009534",38.645164,-90.533485,5.62,"2"
"06879650","18841318",39.10326,-96.597687,4.44,"2"
"06893557","4390865",39.03915,-94.582581,12.2,"2"
"06935955","6009232",38.727421,-90.450356,11.7,"2"
"06935755","6009712",38.605724,-90.669434,4.44,"2"
"06614800","16000378",40.486256,-105.868469,1.54,"2"
"06727500","2889346",40.036068,-105.347771,24.2,"2"
"06746110","2900061",40.562473,-105.863327,6.92,"2"
"06914990","2992636",38.762066,-94.873245,7.86,"2"
"06893970","4390589",39.087936,-94.342155,8.4,"2"
"06893620","4390605",39.100338,-94.471153,9.5,"2"
"06902995","5969054",39.582676,-93.139511,13.8,"2"
"06710150","189869",39.572399,-104.93943,11.2,"2"
"06719840","2884976",39.827152,-105.041084,10.4,"2"
"06772775","7297570",41.090981,-98.079628,31.8,"2"
"06600900","17244186",42.145779,-96.484207,51.2,"2"
"06720460","229717",39.816959,-104.802597,28.2,"2"
"06714400","2885330",39.62421,-105.712296,11.3,"2"
"06696980","5239426",39.341248,-105.923798,23.9,"2"
"06935770","6009568",38.646427,-90.636177,11.3,"2"
"06824000","11714577",40.058392,-101.751099,23.6,"2"
"06622900","15984957",41.343353,-106.524834,22.8,"2"
"06803520","17405597",40.844402,-96.58577,47.8,"2"
"06720820","228553",39.897205,-105.052368,43.9,"2"
"06821080","2529443",39.560871,-94.410553,65.4,"2"
"06906150","4461060",39.894737,-92.491402,23,"2"
"06803170","17405855",40.807491,-96.794296,94,"2"
"06709910","940190148",39.599308,-105.039986,14.7,"2"
"06711780","188073",39.729042,-105.04908,15.7,"2"
"06714500","2885314",39.662838,-105.704582,13.7,"2"
"06935890","6009374",38.681194,-90.487404,22,"2"
"06935830","6009476",38.654766,-90.595116,17.1,"2"
"06918493","7376259",37.266556,-93.251213,13.7,"2"
"06622700","15983485",41.36932,-106.521721,37.4,"2"
"06775900","17391613",41.823448,-100.737259,966,"2"
"06803510","17405547",40.887253,-96.676071,43.6,"2"
"06708600","192089",39.254963,-104.950249,26.9,"2"
"06610788","17217726",41.177647,-96.124573,30.4,"2"
"06718550","2885552",39.752495,-105.401955,60,"2"
"06914950","2993494",38.753784,-94.976692,28.7,"2"
"06901250","5966260",40.06546,-93.141258,40.1,"2"
"06901205","5966530",40.258568,-93.082611,33.8,"2"
"06823500","11714581",40.042259,-101.868759,172,"2"
"06610785","17217684",41.204521,-96.123978,58.9,"2"
"06647500","22108899",42.612156,-105.858719,63,"2"
"06701700","191379",39.14307,-105.160339,56.2,"2"
"06893300","4392793",38.938553,-94.674873,26.6,"2"
"06627800","15983265",41.43581,-106.97438,109,"2"
"06623800","15984809",41.021801,-106.823181,72.7,"2"
"06803093","17405857",40.770031,-96.778366,60,"2"
"06610750","17217578",41.299282,-96.051117,32,"2"
"06659580","17497439",40.993343,-105.754181,29.2,"2"
"06710385","188199",39.632698,-105.338295,103,"2"
"06711555","189361",39.6507,-104.983604,23.7,"2"
"06920520","2986242",37.881592,-93.518082,37.8,"2"
"06894200","4389645",39.330444,-94.330978,44.4,"2"
"06893080","4393405",38.811165,-94.67453,46,"2"
"06632400","15968457",41.583717,-106.225105,62.9,"2"
"06664400","17484723",41.839916,-105.226685,194,"2"
"06716100","2885144",39.75856,-105.660957,57.4,"2"
"06889630","3646432",39.025131,-95.694878,33.5,"2"
"06892513","3727673",39.02578,-94.817719,58.1,"2"
"06803000","17405877",40.661278,-96.66832,167,"2"
"06715000","2885542",39.74633,-105.674156,86.3,"2"
"06893890","4390979",39.018246,-94.339592,34.4,"2"
"06893350","4392931",38.913055,-94.631714,20.5,"2"
"06628900","15981273",41.586239,-106.611809,91.5,"2"
"06610765","17217650",41.234192,-96.014221,50.2,"2"
"06610793","17217754",41.155937,-96.041779,121,"2"
"06708800","191765",39.424034,-104.907509,116,"2"
"06716500","2885140",39.762768,-105.638878,147,"2"
"06910230","5162189",38.928772,-92.342278,69.8,"2"
"06610720","17217462",41.37849,-96.182335,97.6,"2"
"06601000","17244016",42.320511,-96.487991,174,"2"
"06712000","231167",39.360886,-104.765411,169,"2"
"06803080","17405897",40.758118,-96.717331,220,"2"
"06885500","2277053",39.67852,-96.443367,410,"2"
"06821150","2530269",39.389252,-94.577614,234,"2"
"06892360","3730091",38.954315,-94.974724,53.4,"2"
"06893100","4393325",38.837971,-94.617142,65.8,"2"
"06923500","7397417",37.717983,-92.857925,100,"2"
"06634060","15961554",42.332775,-106.155098,163,"2"
"06814000","19158238",39.945148,-96.098663,276,"2"
"06720990","225687",40.070789,-104.830429,107,"2"
"06724970","2888948",40.140362,-105.114456,71.6,"2"
"06893390","4392783",38.942955,-94.59343,64.17,"2"
"06710605","188633",39.653214,-105.179443,176,"2"
"06909500","5156625",39.119064,-92.564331,75.1,"2"
"06900640","5967976",39.887123,-93.392723,72.2,"2"
"06892495","3730031",38.979103,-94.92186,58.4,"2"
"06906200","4461478",39.745995,-92.519089,112,"2"
"06630465","15968499",41.550117,-106.407776,46.3,"2"
"06661000","17494177",41.292747,-106.036827,157,"2"
"06806500","7312223",40.794788,-95.909767,241,"2"
"06755960","2875511",41.138103,-104.847618,257,"2"
"06899900","5965096",40.471458,-93.281235,118,"2"
"06879810","18841166",39.191513,-96.652855,86,"2"
"06709000","191739",39.448624,-104.983139,275,"2"
"06893150","4393139",38.890823,-94.581314,93.1,"2"
"402114105350101","13584",40.350464,-105.578583,39.8,"2"
"06915000","2992906",38.63591,-94.890327,143,"2"
"06610732","17217574",41.300343,-96.102844,129,"2"
"06819185","3722745",40.656189,-94.723656,85.4,"2"
"06893820","4390909",39.019619,-94.382492,98.2,"2"
"06769525","7261053",40.710896,-99.396927,-999,"2"
"06917240","7366813",37.837368,-94.979202,84,"2"
"06781600","17351569",41.425343,-100.210175,-999,"2"
"393109104464500","230137",39.526527,-104.782707,287,"2"
"06823000","11713555",40.06451,-102.025429,2370,"2"
"06895000","4386317",39.332726,-93.979126,159,"2"
"06897000","5105824",40.290047,-94.037262,95,"2"
"06911900","10117754",38.710335,-95.835396,114,"2"
"06803530","17399459",41.018501,-96.545738,120,"2"
"06888300","3642794",39.266979,-96.376549,128,"2"
"06921200","7388709",37.752884,-93.273064,112,"2"
"06709530","188691",39.506554,-105.025055,316,"2"
"06886500","2278259",39.472118,-96.831505,174,"2"
"06893500","4392705",38.957325,-94.559296,188,"2"
"06870300","18885046",38.660858,-97.414421,117,"2"
"06634620","15963456",41.96365,-106.215965,969,"2"
"06610770","17217680",41.204361,-96.016525,218,"2"
"06804000","17398607",41.149792,-96.544937,273,"2"
"06894000","4391187",39.097809,-94.302185,184,"2"
"06869950","18869658",38.854176,-97.653145,261,"2"
"06811500","19161749",40.393768,-95.814339,792,"2"
"06701620","190819",39.172424,-105.12767,106,"2"
"06719505","2885178",39.752968,-105.232628,394,"2"
"06888000","3642310",39.344498,-96.215134,243,"2"
"06646000","22105603",42.704079,-106.030884,139,"2"
"06751150","2898187",40.876106,-105.338806,354,"2"
"06925250","7398873",37.940659,-93.067696,125,"2"
"06625000","15983787",41.305721,-106.715195,265,"2"
"06772898","7301714",41.291512,-97.730515,160,"2"
"06917500","7366795",37.859241,-94.672081,388,"2"
"06903400","5124308",40.952492,-93.255447,182,"2"
"06910800","10116766",38.560158,-95.967743,177,"2"
"06888500","3643688",39.063766,-96.161232,318,"2"
"06899700","5108288",39.672016,-93.765205,391,"2"
